Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months"
RGC,Regencell Bioscience Holdings Limited,16.65,USD,NASDAQ,1.8348623853210833,8233239857,USD,,0,5172.497891000843,8358.552938196475,760.9331168518303,25.85034013605441,8.469055374592827,17.259047619047607,10.419848489400001,15.594999999999997,1.9891182,-2.7769642,1.2440196151559084,,
DGNX,Diginex Limited,20.89,USD,NASDAQ,14.34044882320745,4218737589,USD,,0,3823.004694835681,3823.004694835681,89.47845804988661,222.2522175086772,42.496589358799454,19.324761904761903,,14.361250000000007,-5.3667164,-0.8458324,3.1039658429139587,,
QBTS,D-Wave Quantum Inc.,37.06,USD,NYSE,2.6308501800055466,12675201024,USD,,0,261.5609756097561,3094.827586206897,422.7080394922427,124.47001817080556,51.94751947519476,35.48047619047619,15.16819999999999,26.623599999999993,4.6997395,1.825052,4.116428384317402,-83.6992002854,-18.65777670250641
RGTI,"Rigetti Computing, Inc.",44.27,USD,NASDAQ,4.1157102539981185,14350791832.000002,USD,,0,347.1717171717172,3039.7163120567384,380.09977225897416,215.31339031339036,52.13058419243987,43.95119047619047,16.538275000000002,31.081299999999995,1.6497324,2.192346,4.835706602218148,-48.8077806286746,-20.27340822006845
MVST,"Microvast Holdings, Inc.",5.45,USD,NASDAQ,0.3683241252302111,1773179924.9999998,USD,,0,-46.35826771653543,2604.714640198511,185.34031413612567,77.52442996742673,42.297650130548305,5.298571428571427,2.929875000000001,4.115200000000002,3.2743478,-2.4963136,0.4660641591002012,-33.6471388873136,8.162413791813075
LAES,SEALSQ Corp,7.42,USD,NASDAQ,7.692307692307697,1371958020.9999998,USD,,0,-12.705882352941176,1846.4847848898216,196.20758483033933,149.8316498316498,99.46236559139784,6.126190476190475,3.520674999999996,4.469399999999999,-13.053374,-0.43368566,0.8979644890583042,-45.6168455361803,-39.759608448925206
TDUP,ThredUp Inc.,8.79,USD,NASDAQ,1.972157772621809,1082584157,USD,,0,-51.83561643835617,1317.741935483871,105.85480093676814,8.518518518518512,-6.7868504772004306,9.047619047619051,6.512550000000001,9.896500000000003,1.70187,3.320621,0.4487805974777449,-58.9259420843104,-24.782083047255142
QUBT,Quantum Computing Inc.,16.71,USD,NASDAQ,11.623246492985972,3122637733,USD,,0,366.10878661087867,1226.1904761904761,135.35211267605635,17.676056338028182,-8.887677208287888,18.520714285714284,13.103599999999995,17.882100000000005,3.8164887,1.3984517,1.9231715530579667,-32.6312732738888,-13.251503511896825
BE,Bloom Energy Corporation,132.16,USD,NYSE,3.371138052405164,31257262570,USD,,0,844.674767691208,1208.5148514851485,667.034242600116,303.6652412950518,59.86452159187128,106.03333333333342,38.97839999999999,82.9786,3.4390676,2.0670645,11.319587541590911,2.81712228808853,6.069301413212183
UAMY,United States Antimony Corporation,8.07,USD,AMEX,-3.237410071942441,1120748667.0000002,USD,,0,2023.6842105263158,1160.9375000000002,140.8955223880597,173.5593220338983,19.55555555555556,11.191904761904762,3.9120500000000002,7.8618,-0.014946913,1.5553669,1.6585224149989461,-3.26770523287781,-5.172379453230523
SUPX,SuperX AI Technology Limited,62.88,USD,NASDAQ,6.162417693736292,1691067227,USD,,0,1472,1097.7142857142858,514.0625,212.05955334987596,4.800000000000003,63.811904761904756,22.5458755,58.8344,-4.8488116,-0.78317827,6.999345536258292,,
BMNR,"BitMine Immersion Technologies, Inc.",46.65,USD,AMEX,4.713804713804717,13283229176,USD,,0,66.13247863247864,1066.25,566.4476127889369,41.66413604615852,-13.882222632453393,53.12523809523811,26.60595210000001,51.50580000000001,1.409495,14.741113,4.09628041833943,-95.2665123950173,-71.84551974895065
